trade_number,session,month,segment,stage,decision_time,side,contract_id,score_margin,one_contract_premium,baseline_quantity,candidate_quantity,quantity_delta,baseline_pnl,candidate_pnl,incremental_pnl,skip_reason,is_scaled,is_skipped
136,2024-11-22,2024-11,q4_2024_external,external_stress,2024-11-22T15:38:00+00:00,CALL,SPXW-20241122-05950.000-C,2.117715669631958,1440.0,1,1,0,500.0,500.0,0.0,,False,False
137,2024-11-22,2024-11,q4_2024_external,external_stress,2024-11-22T15:59:00+00:00,CALL,SPXW-20241122-05940.000-C,1.286586357116699,3070.0,1,1,0,-840.0,-840.0,0.0,,False,False
138,2024-11-22,2024-11,q4_2024_external,external_stress,2024-11-22T18:30:00+00:00,CALL,SPXW-20241122-05950.000-C,1.7069321403503417,2010.0,1,0,-1,-510.0,-0.0,510.0,daily_loss_stop,False,True
139,2024-11-25,2024-11,q4_2024_external,external_stress,2024-11-25T15:00:00+00:00,PUT,SPXW-20241125-06010.000-P,1.4471207389831542,1230.0,1,1,0,680.0,680.0,0.0,,False,False
140,2024-11-25,2024-11,q4_2024_external,external_stress,2024-11-25T15:17:00+00:00,PUT,SPXW-20241125-06000.000-P,2.487442685127258,970.0,1,2,1,150.0,300.0,150.0,,True,False
141,2024-11-25,2024-11,q4_2024_external,external_stress,2024-11-25T15:39:00+00:00,PUT,SPXW-20241125-06010.000-P,2.425462080001831,1620.0,1,2,1,320.0,640.0,320.0,,True,False
142,2024-11-25,2024-11,q4_2024_external,external_stress,2024-11-25T16:21:00+00:00,CALL,SPXW-20241125-05985.000-C,2.5291338691711425,1350.0,1,2,1,-560.0,-1120.0,-560.0,,True,False
143,2024-11-26,2024-11,q4_2024_external,external_stress,2024-11-26T15:02:00+00:00,CALL,SPXW-20241126-05975.000-C,1.5874428281784057,2820.0,1,1,0,-420.0,-420.0,0.0,,False,False
144,2024-11-26,2024-11,q4_2024_external,external_stress,2024-11-26T15:34:00+00:00,PUT,SPXW-20241126-06005.000-P,2.62956125831604,1200.0,1,1,0,-400.0,-400.0,0.0,,False,False
145,2024-11-26,2024-11,q4_2024_external,external_stress,2024-11-26T16:01:00+00:00,CALL,SPXW-20241126-05975.000-C,1.2285210618972777,3090.0,1,0,-1,-70.0,-0.0,70.0,daily_loss_stop,False,True
146,2024-11-27,2024-11,q4_2024_external,external_stress,2024-11-27T15:01:00+00:00,PUT,SPXW-20241127-06025.000-P,1.1866620907783507,1550.0,1,1,0,150.0,150.0,0.0,,False,False
147,2024-11-27,2024-11,q4_2024_external,external_stress,2024-11-27T15:27:00+00:00,PUT,SPXW-20241127-06040.000-P,0.4879190454483031,3329.9999999999995,1,1,0,170.0,170.0,0.0,,False,False
148,2024-11-27,2024-11,q4_2024_external,external_stress,2024-11-27T15:48:00+00:00,PUT,SPXW-20241127-06005.000-P,2.2728920707702636,740.0,1,1,0,160.0,160.0,0.0,,False,False
149,2024-11-27,2024-11,q4_2024_external,external_stress,2024-11-27T16:00:00+00:00,PUT,SPXW-20241127-06035.000-P,0.8035308251380919,3490.0,1,1,0,160.0,160.0,0.0,,False,False
150,2024-11-29,2024-11,q4_2024_external,external_stress,2024-11-29T15:00:00+00:00,CALL,SPXW-20241129-05985.000-C,1.9351843128204345,3390.0,1,1,0,710.0,710.0,0.0,,False,False
151,2024-12-02,2024-12,q4_2024_external,external_stress,2024-12-02T15:32:00+00:00,CALL,SPXW-20241202-06010.000-C,0.717453194618225,3470.0000000000005,1,1,0,-40.0,-40.0,0.0,,False,False
152,2024-12-02,2024-12,q4_2024_external,external_stress,2024-12-02T15:55:00+00:00,PUT,SPXW-20241202-06070.000-P,1.2639395723342894,2960.0,1,1,0,-240.0,-240.0,0.0,,False,False
153,2024-12-03,2024-12,q4_2024_external,external_stress,2024-12-03T15:01:00+00:00,CALL,SPXW-20241203-06025.000-C,1.1816227564811705,2270.0,1,1,0,-670.0,-670.0,0.0,,False,False
154,2024-12-03,2024-12,q4_2024_external,external_stress,2024-12-03T15:26:00+00:00,PUT,SPXW-20241203-06045.000-P,2.397865963935852,1120.0,1,1,0,30.0,30.0,0.0,,False,False
155,2024-12-04,2024-12,q4_2024_external,external_stress,2024-12-04T15:00:00+00:00,PUT,SPXW-20241204-06070.000-P,1.6079226264953612,900.0,1,1,0,70.0,70.0,0.0,,False,False
156,2024-12-04,2024-12,q4_2024_external,external_stress,2024-12-04T15:15:00+00:00,PUT,SPXW-20241204-06095.000-P,1.4986712763309478,3080.0,1,1,0,-640.0,-640.0,0.0,,False,False
157,2024-12-04,2024-12,q4_2024_external,external_stress,2024-12-04T15:41:00+00:00,CALL,SPXW-20241204-06040.000-C,0.44291282987594605,3240.0,1,1,0,110.0,110.0,0.0,,False,False
158,2024-12-05,2024-12,q4_2024_external,external_stress,2024-12-05T15:01:00+00:00,CALL,SPXW-20241205-06055.000-C,1.221239996910095,3479.9999999999995,1,1,0,-700.0,-700.0,0.0,,False,False
159,2024-12-05,2024-12,q4_2024_external,external_stress,2024-12-05T15:26:00+00:00,PUT,SPXW-20241205-06105.000-P,1.0069147477149962,2380.0,1,1,0,120.0,120.0,0.0,,False,False
160,2024-12-06,2024-12,q4_2024_external,external_stress,2024-12-06T15:06:00+00:00,CALL,SPXW-20241206-06085.000-C,1.735091281890869,1400.0,1,1,0,180.0,180.0,0.0,,False,False
161,2024-12-06,2024-12,q4_2024_external,external_stress,2024-12-06T15:36:00+00:00,CALL,SPXW-20241206-06065.000-C,2.260067177772522,3370.0000000000005,1,1,0,-110.0,-110.0,0.0,,False,False
162,2024-12-06,2024-12,q4_2024_external,external_stress,2024-12-06T16:13:00+00:00,PUT,SPXW-20241206-06095.000-P,2.2547603378295897,930.0,1,1,0,120.0,120.0,0.0,,False,False
163,2024-12-09,2024-12,q4_2024_external,external_stress,2024-12-09T15:01:00+00:00,CALL,SPXW-20241209-06050.000-C,2.31367911195755,3379.9999999999995,1,1,0,-700.0,-700.0,0.0,,False,False
164,2024-12-09,2024-12,q4_2024_external,external_stress,2024-12-09T15:26:00+00:00,PUT,SPXW-20241209-06110.000-P,2.027424765586853,3410.0,1,1,0,310.0,310.0,0.0,,False,False
165,2024-12-09,2024-12,q4_2024_external,external_stress,2024-12-09T15:51:00+00:00,PUT,SPXW-20241209-06080.000-P,1.7259602675437926,1739.9999999999998,1,1,0,460.0,460.0,0.0,,False,False
166,2024-12-10,2024-12,q4_2024_external,external_stress,2024-12-10T15:01:00+00:00,CALL,SPXW-20241210-06025.000-C,1.6277350316047667,3410.0,1,1,0,170.0,170.0,0.0,,False,False
167,2024-12-10,2024-12,q4_2024_external,external_stress,2024-12-10T15:27:00+00:00,CALL,SPXW-20241210-06030.000-C,0.8766779432296752,3260.0,1,1,0,120.0,120.0,0.0,,False,False
168,2024-12-11,2024-12,q4_2024_external,external_stress,2024-12-11T15:05:00+00:00,CALL,SPXW-20241211-06040.000-C,1.6656031737327575,3429.9999999999995,1,1,0,250.0,250.0,0.0,,False,False
169,2024-12-11,2024-12,q4_2024_external,external_stress,2024-12-11T15:37:00+00:00,CALL,SPXW-20241211-06045.000-C,1.3779963979721068,3190.0,1,1,0,-140.0,-140.0,0.0,,False,False
170,2024-12-12,2024-12,q4_2024_external,external_stress,2024-12-12T15:09:00+00:00,PUT,SPXW-20241212-06095.000-P,2.726818395614624,3040.0,1,1,0,-1080.0,-1080.0,0.0,,False,False
171,2024-12-12,2024-12,q4_2024_external,external_stress,2024-12-12T15:35:00+00:00,CALL,SPXW-20241212-06050.000-C,1.4271188507080077,2580.0,1,0,-1,-110.0,-0.0,110.0,daily_loss_stop,False,True
172,2024-12-13,2024-12,q4_2024_external,external_stress,2024-12-13T15:01:00+00:00,PUT,SPXW-20241213-06100.000-P,1.2201005945205687,3279.9999999999995,1,1,0,360.0,360.0,0.0,,False,False
173,2024-12-13,2024-12,q4_2024_external,external_stress,2024-12-13T15:26:00+00:00,PUT,SPXW-20241213-06090.000-P,1.6656710038185119,3170.0,1,1,0,860.0,860.0,0.0,,False,False
174,2024-12-16,2024-12,q4_2024_external,external_stress,2024-12-16T15:00:00+00:00,CALL,SPXW-20241216-06040.000-C,1.364534390926361,3050.0,1,1,0,120.0,120.0,0.0,,False,False
175,2024-12-16,2024-12,q4_2024_external,external_stress,2024-12-16T15:26:00+00:00,CALL,SPXW-20241216-06055.000-C,1.931983245372772,1460.0,1,1,0,550.0,550.0,0.0,,False,False
176,2024-12-16,2024-12,q4_2024_external,external_stress,2024-12-16T16:10:00+00:00,CALL,SPXW-20241216-06045.000-C,1.386435104370117,3120.0,1,1,0,0.0,0.0,0.0,,False,False
177,2024-12-17,2024-12,q4_2024_external,external_stress,2024-12-17T15:00:00+00:00,PUT,SPXW-20241217-06055.000-P,2.157750679016113,1010.0,1,2,1,420.0,840.0,420.0,,True,False
178,2024-12-17,2024-12,q4_2024_external,external_stress,2024-12-17T15:39:00+00:00,CALL,SPXW-20241217-06010.000-C,1.0841260681152343,3240.0,1,1,0,160.0,160.0,0.0,,False,False
179,2024-12-17,2024-12,q4_2024_external,external_stress,2024-12-17T15:58:00+00:00,CALL,SPXW-20241217-06025.000-C,1.3614847192764281,2140.0,1,1,0,590.0,590.0,0.0,,False,False
180,2024-12-17,2024-12,q4_2024_external,external_stress,2024-12-17T18:42:00+00:00,CALL,SPXW-20241217-06035.000-C,2.1580886969566344,1520.0,1,2,1,20.0,40.0,20.0,,True,False
181,2024-12-18,2024-12,q4_2024_external,external_stress,2024-12-18T15:01:00+00:00,CALL,SPXW-20241218-06025.000-C,0.5503985414505004,3320.0000000000005,1,1,0,310.0,310.0,0.0,,False,False
182,2024-12-18,2024-12,q4_2024_external,external_stress,2024-12-18T15:27:00+00:00,CALL,SPXW-20241218-06030.000-C,0.6121924648284911,3370.0000000000005,1,1,0,590.0,590.0,0.0,,False,False
183,2024-12-18,2024-12,q4_2024_external,external_stress,2024-12-18T16:15:00+00:00,PUT,SPXW-20241218-06090.000-P,1.061271382331848,3200.0,1,1,0,-350.0,-350.0,0.0,,False,False
184,2024-12-19,2024-12,q4_2024_external,external_stress,2024-12-19T15:01:00+00:00,PUT,SPXW-20241219-05930.000-P,0.508538080215454,2940.0,1,1,0,880.0,880.0,0.0,,False,False
185,2024-12-19,2024-12,q4_2024_external,external_stress,2024-12-19T15:13:00+00:00,CALL,SPXW-20241219-05885.000-C,0.6334614882469176,3390.0,1,1,0,-1320.0,-1320.0,0.0,,False,False
186,2024-12-19,2024-12,q4_2024_external,external_stress,2024-12-19T15:42:00+00:00,CALL,SPXW-20241219-05870.000-C,0.6846626529693602,3130.0,1,1,0,640.0,640.0,0.0,,False,False
187,2024-12-20,2024-12,q4_2024_external,external_stress,2024-12-20T15:13:00+00:00,CALL,SPXW-20241220-05840.000-C,0.5434861907958983,3429.9999999999995,1,1,0,4140.0,4140.0,0.0,,False,False
188,2024-12-20,2024-12,q4_2024_external,external_stress,2024-12-20T18:30:00+00:00,CALL,SPXW-20241220-05930.000-C,1.0157668123245238,2490.0,1,1,0,-120.0,-120.0,0.0,,False,False
189,2024-12-23,2024-12,q4_2024_external,external_stress,2024-12-23T15:14:00+00:00,CALL,SPXW-20241223-05900.000-C,0.6853072772026061,2510.0,1,1,0,200.0,200.0,0.0,,False,False
190,2024-12-23,2024-12,q4_2024_external,external_stress,2024-12-23T15:48:00+00:00,PUT,SPXW-20241223-05940.000-P,1.1467485556602477,2860.0,1,1,0,60.0,60.0,0.0,,False,False
191,2024-12-23,2024-12,q4_2024_external,external_stress,2024-12-23T15:55:00+00:00,CALL,SPXW-20241223-05890.000-C,1.1936358938217162,3110.0,1,1,0,910.0,910.0,0.0,,False,False
192,2024-12-23,2024-12,q4_2024_external,external_stress,2024-12-23T18:30:00+00:00,CALL,SPXW-20241223-05945.000-C,1.6696300635337828,1650.0,1,1,0,200.0,200.0,0.0,,False,False
193,2024-12-23,2024-12,q4_2024_external,external_stress,2024-12-23T19:12:00+00:00,CALL,SPXW-20241223-05935.000-C,1.977643919944763,2980.0,1,1,0,210.0,210.0,0.0,,False,False
194,2024-12-23,2024-12,q4_2024_external,external_stress,2024-12-23T20:11:00+00:00,CALL,SPXW-20241223-05930.000-C,2.2423097620010375,2070.0,1,2,1,590.0,1180.0,590.0,,True,False
195,2024-12-24,2024-12,q4_2024_external,external_stress,2024-12-24T15:00:00+00:00,CALL,SPXW-20241224-05970.000-C,1.6378783712387084,2930.0,1,1,0,550.0,550.0,0.0,,False,False
196,2024-12-26,2024-12,q4_2024_external,external_stress,2024-12-26T15:00:00+00:00,CALL,SPXW-20241226-05995.000-C,1.485507381916046,3300.0,1,1,0,-180.0,-180.0,0.0,,False,False
197,2024-12-26,2024-12,q4_2024_external,external_stress,2024-12-26T15:26:00+00:00,CALL,SPXW-20241226-05995.000-C,1.9074358472824096,3470.0000000000005,1,1,0,-80.0,-80.0,0.0,,False,False
198,2024-12-26,2024-12,q4_2024_external,external_stress,2024-12-26T15:56:00+00:00,CALL,SPXW-20241226-06005.000-C,1.1475906500816344,2700.0,1,1,0,650.0,650.0,0.0,,False,False
199,2024-12-27,2024-12,q4_2024_external,external_stress,2024-12-27T15:00:00+00:00,PUT,SPXW-20241227-06025.000-P,1.5782061347961425,3500.0,1,1,0,3660.0,3660.0,0.0,,False,False
200,2024-12-27,2024-12,q4_2024_external,external_stress,2024-12-27T15:25:00+00:00,PUT,SPXW-20241227-05970.000-P,2.5019063482284545,2010.0,1,2,1,670.0,1340.0,670.0,,True,False
201,2024-12-27,2024-12,q4_2024_external,external_stress,2024-12-27T15:41:00+00:00,CALL,SPXW-20241227-05925.000-C,0.6376217136383056,3490.0,1,1,0,650.0,650.0,0.0,,False,False
202,2024-12-27,2024-12,q4_2024_external,external_stress,2024-12-27T18:36:00+00:00,CALL,SPXW-20241227-05935.000-C,1.821366621017456,2140.0,1,1,0,420.0,420.0,0.0,,False,False
203,2024-12-30,2024-12,q4_2024_external,external_stress,2024-12-30T15:02:00+00:00,PUT,SPXW-20241230-05900.000-P,0.4602905044555664,2890.0,1,1,0,280.0,280.0,0.0,,False,False
204,2024-12-30,2024-12,q4_2024_external,external_stress,2024-12-30T15:27:00+00:00,PUT,SPXW-20241230-05890.000-P,1.2704570422172545,2750.0,1,1,0,-1530.0,-1530.0,0.0,,False,False
205,2024-12-30,2024-12,q4_2024_external,external_stress,2024-12-30T16:18:00+00:00,CALL,SPXW-20241230-05895.000-C,2.0928872356414794,1600.0,1,0,-1,1180.0,0.0,-1180.0,daily_loss_stop,False,True
206,2024-12-30,2024-12,q4_2024_external,external_stress,2024-12-30T18:31:00+00:00,CALL,SPXW-20241230-05900.000-C,1.576404644012451,3190.0,1,0,-1,500.0,0.0,-500.0,daily_loss_stop,False,True
207,2024-12-30,2024-12,q4_2024_external,external_stress,2024-12-30T19:08:00+00:00,CALL,SPXW-20241230-05900.000-C,1.0919372568130492,3020.0,1,0,-1,-20.0,-0.0,20.0,daily_loss_stop,False,True
208,2024-12-30,2024-12,q4_2024_external,external_stress,2024-12-30T20:02:00+00:00,CALL,SPXW-20241230-05905.000-C,2.4181812534332274,2780.0,1,0,-1,40.0,0.0,-40.0,daily_loss_stop,False,True
209,2024-12-31,2024-12,q4_2024_external,external_stress,2024-12-31T15:07:00+00:00,PUT,SPXW-20241231-05940.000-P,0.4231420884132384,3240.0,1,1,0,-300.0,-300.0,0.0,,False,False
210,2024-12-31,2024-12,q4_2024_external,external_stress,2024-12-31T15:33:00+00:00,PUT,SPXW-20241231-05945.000-P,1.5711424479484557,3229.9999999999995,1,1,0,560.0,560.0,0.0,,False,False
211,2024-12-31,2024-12,q4_2024_external,external_stress,2024-12-31T16:03:00+00:00,PUT,SPXW-20241231-05935.000-P,0.6635882387161254,3360.0,1,1,0,630.0,630.0,0.0,,False,False
212,2025-07-01,2025-07,q3_2025,test,2025-07-01T14:01:00+00:00,CALL,SPXW-20250701-06165.000-C,2.2478836307525634,3340.0,1,1,0,310.0,310.0,0.0,,False,False
213,2025-07-01,2025-07,q3_2025,test,2025-07-01T14:27:00+00:00,PUT,SPXW-20250701-06210.000-P,4.078366232872009,1770.0,1,2,1,220.0,440.0,220.0,,True,False
214,2025-07-01,2025-07,q3_2025,test,2025-07-01T14:31:00+00:00,CALL,SPXW-20250701-06170.000-C,4.104340864181518,2850.0,1,2,1,-550.0,-1100.0,-550.0,,True,False
215,2025-07-01,2025-07,q3_2025,test,2025-07-01T15:02:00+00:00,CALL,SPXW-20250701-06180.000-C,1.562146855354309,1600.0,1,1,0,280.0,280.0,0.0,,False,False
216,2025-07-01,2025-07,q3_2025,test,2025-07-01T15:27:00+00:00,CALL,SPXW-20250701-06165.000-C,2.066451145172119,3240.0,1,1,0,60.0,60.0,0.0,,False,False
217,2025-07-02,2025-07,q3_2025,test,2025-07-02T14:00:00+00:00,CALL,SPXW-20250702-06165.000-C,3.006048632621765,3329.9999999999995,1,1,0,330.0,330.0,0.0,,False,False
218,2025-07-02,2025-07,q3_2025,test,2025-07-02T14:25:00+00:00,CALL,SPXW-20250702-06175.000-C,3.2531312832832335,3150.0,1,1,0,360.0,360.0,0.0,,False,False
219,2025-07-03,2025-07,q3_2025,test,2025-07-03T14:00:00+00:00,CALL,SPXW-20250703-06260.000-C,2.5112516412734984,1030.0,1,2,1,460.0,920.0,460.0,,True,False
220,2025-07-03,2025-07,q3_2025,test,2025-07-03T14:45:00+00:00,CALL,SPXW-20250703-06245.000-C,2.5717839727401732,3190.0,1,1,0,30.0,30.0,0.0,,False,False
221,2025-07-07,2025-07,q3_2025,test,2025-07-07T14:00:00+00:00,PUT,SPXW-20250707-06290.000-P,3.5611518154144286,3260.0,1,1,0,480.0,480.0,0.0,,False,False
222,2025-07-07,2025-07,q3_2025,test,2025-07-07T14:23:00+00:00,CALL,SPXW-20250707-06220.000-C,2.175648642539978,3429.9999999999995,1,1,0,220.0,220.0,0.0,,False,False
223,2025-07-07,2025-07,q3_2025,test,2025-07-07T14:31:00+00:00,PUT,SPXW-20250707-06265.000-P,3.391341281890869,1770.0,1,2,1,120.0,240.0,120.0,,True,False
224,2025-07-07,2025-07,q3_2025,test,2025-07-07T14:42:00+00:00,CALL,SPXW-20250707-06225.000-C,1.9631853828430175,2720.0,1,1,0,-610.0,-610.0,0.0,,False,False
225,2025-07-07,2025-07,q3_2025,test,2025-07-07T18:00:00+00:00,CALL,SPXW-20250707-06205.000-C,3.376129222869873,1950.0,1,2,1,110.0,220.0,110.0,,True,False
226,2025-07-07,2025-07,q3_2025,test,2025-07-07T18:37:00+00:00,CALL,SPXW-20250707-06200.000-C,2.4177491793632506,1240.0,1,2,1,1260.0,2520.0,1260.0,,True,False
227,2025-07-08,2025-07,q3_2025,test,2025-07-08T14:01:00+00:00,PUT,SPXW-20250708-06245.000-P,3.480992151260376,1960.0,1,2,1,250.0,500.0,250.0,,True,False
228,2025-07-08,2025-07,q3_2025,test,2025-07-08T14:30:00+00:00,CALL,SPXW-20250708-06205.000-C,4.183764291763305,2180.0,1,2,1,1080.0,2160.0,1080.0,,True,False
229,2025-07-08,2025-07,q3_2025,test,2025-07-08T17:30:00+00:00,CALL,SPXW-20250708-06210.000-C,2.04176611995697,2220.0,1,2,1,-320.0,-640.0,-320.0,,True,False
230,2025-07-09,2025-07,q3_2025,test,2025-07-09T14:31:00+00:00,PUT,SPXW-20250709-06265.000-P,2.8451622257232665,1830.0,1,2,1,270.0,540.0,270.0,,True,False
231,2025-07-09,2025-07,q3_2025,test,2025-07-09T14:36:00+00:00,PUT,SPXW-20250709-06255.000-P,3.719548059463501,1530.0,1,2,1,80.0,160.0,80.0,,True,False
232,2025-07-09,2025-07,q3_2025,test,2025-07-09T14:57:00+00:00,PUT,SPXW-20250709-06270.000-P,4.0853120813369745,3410.0,1,1,0,260.0,260.0,0.0,,False,False
233,2025-07-09,2025-07,q3_2025,test,2025-07-09T15:27:00+00:00,CALL,SPXW-20250709-06215.000-C,2.2394349703788756,2990.0,1,2,1,60.0,120.0,60.0,,True,False
234,2025-07-10,2025-07,q3_2025,test,2025-07-10T14:00:00+00:00,PUT,SPXW-20250710-06280.000-P,3.2297356853485106,2660.0,1,2,1,100.0,200.0,100.0,,True,False
235,2025-07-10,2025-07,q3_2025,test,2025-07-10T14:10:00+00:00,CALL,SPXW-20250710-06235.000-C,3.3617987761497496,2420.0,1,2,1,310.0,620.0,310.0,,True,False
236,2025-07-10,2025-07,q3_2025,test,2025-07-10T14:17:00+00:00,CALL,SPXW-20250710-06240.000-C,3.2106885442733764,2280.0,1,2,1,180.0,360.0,180.0,,True,False
237,2025-07-10,2025-07,q3_2025,test,2025-07-10T14:33:00+00:00,CALL,SPXW-20250710-06235.000-C,2.8765161762237548,2790.0,1,2,1,330.0,660.0,330.0,,True,False
238,2025-07-10,2025-07,q3_2025,test,2025-07-10T14:42:00+00:00,CALL,SPXW-20250710-06235.000-C,2.7973875532150267,3500.0,1,1,0,40.0,40.0,0.0,,False,False
239,2025-07-10,2025-07,q3_2025,test,2025-07-10T15:04:00+00:00,CALL,SPXW-20250710-06245.000-C,2.7824916372299193,2890.0,1,2,1,60.0,120.0,60.0,,True,False
240,2025-07-11,2025-07,q3_2025,test,2025-07-11T14:01:00+00:00,CALL,SPXW-20250711-06230.000-C,2.6961891779899596,2750.0,1,2,1,170.0,340.0,170.0,,True,False
241,2025-07-11,2025-07,q3_2025,test,2025-07-11T14:16:00+00:00,CALL,SPXW-20250711-06230.000-C,2.86054612493515,2930.0,1,2,1,400.0,800.0,400.0,,True,False
242,2025-07-11,2025-07,q3_2025,test,2025-07-11T14:26:00+00:00,CALL,SPXW-20250711-06230.000-C,1.9028996953964232,3440.0,1,1,0,-60.0,-60.0,0.0,,False,False
243,2025-07-11,2025-07,q3_2025,test,2025-07-11T14:44:00+00:00,CALL,SPXW-20250711-06235.000-C,3.765090776443482,2760.0,1,2,1,-420.0,-840.0,-420.0,,True,False
244,2025-07-11,2025-07,q3_2025,test,2025-07-11T15:15:00+00:00,CALL,SPXW-20250711-06225.000-C,3.2949284443855285,2790.0,1,2,1,270.0,540.0,270.0,,True,False
245,2025-07-14,2025-07,q3_2025,test,2025-07-14T14:01:00+00:00,PUT,SPXW-20250714-06280.000-P,3.4279409775733947,3390.0,1,1,0,160.0,160.0,0.0,,False,False
246,2025-07-14,2025-07,q3_2025,test,2025-07-14T14:27:00+00:00,PUT,SPXW-20250714-06270.000-P,3.616099430084228,1890.0,1,2,1,470.0,940.0,470.0,,True,False
247,2025-07-14,2025-07,q3_2025,test,2025-07-14T14:30:00+00:00,CALL,SPXW-20250714-06225.000-C,2.5190058628320693,2570.0,1,2,1,240.0,480.0,240.0,,True,False
248,2025-07-15,2025-07,q3_2025,test,2025-07-15T14:11:00+00:00,CALL,SPXW-20250715-06260.000-C,2.3786240050792693,2350.0,1,2,1,300.0,600.0,300.0,,True,False
249,2025-07-15,2025-07,q3_2025,test,2025-07-15T14:37:00+00:00,PUT,SPXW-20250715-06300.000-P,3.8150926361083983,2910.0,1,2,1,200.0,400.0,200.0,,True,False
250,2025-07-15,2025-07,q3_2025,test,2025-07-15T14:51:00+00:00,PUT,SPXW-20250715-06275.000-P,2.2973075041770934,1200.0,1,2,1,430.0,860.0,430.0,,True,False
251,2025-07-15,2025-07,q3_2025,test,2025-07-15T14:55:00+00:00,PUT,SPXW-20250715-06280.000-P,2.970244599342346,1950.0,1,2,1,340.0,680.0,340.0,,True,False
252,2025-07-15,2025-07,q3_2025,test,2025-07-15T15:05:00+00:00,CALL,SPXW-20250715-06235.000-C,1.6941599974632262,3200.0,1,1,0,210.0,210.0,0.0,,False,False
253,2025-07-16,2025-07,q3_2025,test,2025-07-16T14:10:00+00:00,CALL,SPXW-20250716-06235.000-C,1.4988564977645873,1510.0,1,1,0,240.0,240.0,0.0,,False,False
254,2025-07-16,2025-07,q3_2025,test,2025-07-16T14:45:00+00:00,CALL,SPXW-20250716-06225.000-C,2.5175076702833175,2340.0,1,2,1,480.0,960.0,480.0,,True,False
255,2025-07-16,2025-07,q3_2025,test,2025-07-16T14:54:00+00:00,PUT,SPXW-20250716-06280.000-P,1.2815097103118895,2730.0,1,1,0,1300.0,1300.0,0.0,,False,False
256,2025-07-16,2025-07,q3_2025,test,2025-07-16T14:58:00+00:00,PUT,SPXW-20250716-06235.000-P,1.9888064393997191,610.0,1,1,0,320.0,320.0,0.0,,False,False
257,2025-07-16,2025-07,q3_2025,test,2025-07-16T15:04:00+00:00,CALL,SPXW-20250716-06225.000-C,2.7712109813690184,2450.0,1,2,1,230.0,460.0,230.0,,True,False
258,2025-07-16,2025-07,q3_2025,test,2025-07-16T15:19:00+00:00,PUT,SPXW-20250716-06225.000-P,1.0744554529190062,850.0,1,1,0,930.0,930.0,0.0,,False,False
259,2025-07-16,2025-07,q3_2025,test,2025-07-16T15:24:00+00:00,PUT,SPXW-20250716-06220.000-P,1.6528006920814513,990.0,1,1,0,440.0,440.0,0.0,,False,False
260,2025-07-17,2025-07,q3_2025,test,2025-07-17T14:00:00+00:00,CALL,SPXW-20250717-06255.000-C,1.8187756071090697,2680.0,1,1,0,240.0,240.0,0.0,,False,False
261,2025-07-17,2025-07,q3_2025,test,2025-07-17T14:29:00+00:00,CALL,SPXW-20250717-06240.000-C,2.0184897909164428,3420.0000000000005,1,1,0,410.0,410.0,0.0,,False,False
262,2025-07-17,2025-07,q3_2025,test,2025-07-17T14:46:00+00:00,CALL,SPXW-20250717-06255.000-C,2.0527072677612304,2200.0,1,2,1,410.0,820.0,410.0,,True,False
263,2025-07-17,2025-07,q3_2025,test,2025-07-17T15:06:00+00:00,CALL,SPXW-20250717-06265.000-C,3.3159850368499755,2200.0,1,2,1,180.0,360.0,180.0,,True,False
264,2025-07-18,2025-07,q3_2025,test,2025-07-18T14:52:00+00:00,CALL,SPXW-20250718-06265.000-C,2.166558874607086,3300.0,1,1,0,-90.0,-90.0,0.0,,False,False
265,2025-07-21,2025-07,q3_2025,test,2025-07-21T14:00:00+00:00,CALL,SPXW-20250721-06295.000-C,3.29328937625885,3279.9999999999995,1,1,0,250.0,250.0,0.0,,False,False
266,2025-07-21,2025-07,q3_2025,test,2025-07-21T19:11:00+00:00,CALL,SPXW-20250721-06280.000-C,1.6873892078399657,3510.0,1,1,0,250.0,250.0,0.0,,False,False
267,2025-07-22,2025-07,q3_2025,test,2025-07-22T14:00:00+00:00,PUT,SPXW-20250722-06285.000-P,2.962903154850006,940.0,1,2,1,160.0,320.0,160.0,,True,False
268,2025-07-22,2025-07,q3_2025,test,2025-07-22T14:29:00+00:00,CALL,SPXW-20250722-06265.000-C,2.5685748884677886,2750.0,1,2,1,480.0,960.0,480.0,,True,False
269,2025-07-22,2025-07,q3_2025,test,2025-07-22T14:56:00+00:00,CALL,SPXW-20250722-06270.000-C,1.9076531062126159,2930.0,1,1,0,210.0,210.0,0.0,,False,False
270,2025-07-23,2025-07,q3_2025,test,2025-07-23T14:09:00+00:00,CALL,SPXW-20250723-06295.000-C,2.1728787550926207,3100.0,1,1,0,30.0,30.0,0.0,,False,False
271,2025-07-23,2025-07,q3_2025,test,2025-07-23T14:29:00+00:00,CALL,SPXW-20250723-06300.000-C,3.565156889915466,2830.0,1,2,1,-70.0,-140.0,-70.0,,True,False
272,2025-07-23,2025-07,q3_2025,test,2025-07-23T15:00:00+00:00,CALL,SPXW-20250723-06310.000-C,3.134937656879425,1960.0,1,1,0,20.0,20.0,0.0,,False,False
273,2025-07-24,2025-07,q3_2025,test,2025-07-24T14:00:00+00:00,CALL,SPXW-20250724-06350.000-C,2.871218425989151,2440.0,1,2,1,70.0,140.0,70.0,,True,False
