date,bar_of_day,global_bar_idx,spot_price,vix_regime,minutes_to_close,no_trade_score,best_contract_score,score_delta,top_5_scores,top_5_strikes,top_5_rights,n_valid_contracts,decision,skip_reason,selected_strike,selected_right,selected_mid,selected_contract_idx,oracle_contract_idx,oracle_strike,oracle_right,oracle_pnl,label_quality,bar_is_labelable,model_pnl,delta_pnl,exit_reason,bars_held
2025-12-05,70,351970,6889.39990234375,-0.33000001311302185,320,2.1284804344177246,2.3893091678619385,0.26082873344421387,2.3893;2.3640;2.3581;2.2977;2.2278,6895;6890;6900;6905;6910,C;C;C;C;C,51,no_trade,in_position,0.0,,0.0,-1,229,6880.0,P,0.42875003814697266,0.014249980449676514,True,nan,nan,,0
2025-12-05,71,351971,6889.1201171875,-0.33000001311302185,319,2.2120471000671387,2.4359848499298096,0.2239377498626709,2.4360;2.4246;2.4231;2.3630;2.2825,6895;6890;6900;6905;6910,C;C;C;C;C,52,no_trade,in_position,0.0,,0.0,-1,221,6860.0,P,0.5718181729316711,0.03023916482925415,True,nan,nan,,0
2025-12-05,72,351972,6889.419921875,-0.33000001311302185,318,2.113107919692993,2.1945385932922363,0.08143067359924316,2.1945;2.1759;2.1646;2.1279;2.0847,6900;6905;6895;6890;6910,C;C;C;C;C,51,no_trade,in_position,0.0,,0.0,-1,209,6830.0,P,0.4246666729450226,0.011589765548706055,True,nan,nan,,0
2025-12-05,73,351973,6888.41015625,-0.33000001311302185,317,1.9030635356903076,2.273176670074463,0.3701131343841553,2.2732;2.2697;2.2361;2.1631;2.1531,6890;6895;6900;6905;6885,C;C;C;C;C,53,no_trade,in_position,0.0,,0.0,-1,221,6860.0,P,0.5248571634292603,0.00803905725479126,True,nan,nan,,0
2025-12-05,74,351974,6888.93017578125,-0.33000001311302185,316,2.163639545440674,2.4654483795166016,0.30180883407592773,2.4654;2.4468;2.4305;2.3714;2.2945,6895;6890;6900;6905;6910,C;C;C;C;C,49,no_trade,cooldown,0.0,,0.0,-1,211,6835.0,P,0.33901098370552063,0.003385990858078003,True,nan,nan,,0
2025-12-05,75,351975,6885.85009765625,-0.33000001311302185,315,1.991870403289795,2.435152530670166,0.4432821273803711,2.4352;2.4075;2.4062;2.3298;2.2346,6890;6895;6885;6900;6880,C;C;C;C;C,55,no_trade,cooldown,0.0,,0.0,-1,205,6820.0,P,0.5609090924263,0.3613257110118866,True,nan,nan,,0
2025-12-05,76,351976,6889.0,-0.33000001311302185,314,2.2147696018218994,2.6002328395843506,0.38546323776245117,2.6002;2.5942;2.5860;2.5579;2.4720,6895;6900;6890;6905;6910,C;C;C;C;C,55,trade,,6895.0,C,7.199999809265137,234,229,6880.0,P,0.7994827032089233,0.00039184093475341797,True,-0.4321176627664006,-1.231600365975324,STOP_LOSS,8
2025-12-05,77,351977,6892.35986328125,-0.33000001311302185,313,2.123744010925293,2.5989389419555664,0.47519493103027344,2.5989;2.5988;2.5737;2.5644;2.5034,6895;6900;6890;6905;6910,C;C;C;C;C,53,no_trade,loss_cap,0.0,,0.0,-1,231,6885.0,P,0.5906667113304138,0.018999993801116943,True,nan,nan,,0
2025-12-05,78,351978,6893.2001953125,-0.33000001311302185,312,1.9690630435943604,2.1335315704345703,0.16446852684020996,2.1335;2.0633;2.0572;2.0490;2.0281,6880;6890;6900;6895;6905,P;P;C;C;C,48,no_trade,loss_cap,0.0,,0.0,-1,211,6835.0,P,0.36074066162109375,0.011216819286346436,True,nan,nan,,0
2025-12-05,79,351979,6891.85009765625,-0.33000001311302185,311,1.9986474514007568,2.0141406059265137,0.015493154525756836,2.0141;1.9980;1.9641;1.9630;1.9564,6880;6895;6900;6890;6890,P;C;C;C;P,49,no_trade,loss_cap,0.0,,0.0,-1,209,6830.0,P,0.46833327412605286,0.03895828127861023,True,nan,nan,,0
2025-12-05,80,351980,6889.68994140625,-0.33000001311302185,310,1.9694271087646484,2.0359270572662354,0.06649994850158691,2.0359;2.0230;2.0113;2.0013;2.0005,6890;6880;6895;6890;6885,C;P;C;P;P,50,no_trade,loss_cap,0.0,,0.0,-1,201,6810.0,P,0.2411111295223236,0.06136973202228546,True,nan,nan,,0
