fold_id,evidence_grade,split,gate,strategy,v_sel_n,v_sel_mean,v_sel_winsor600_mean,v_sel_trim10_mean,v_sel_median,v_sel_share_positive,v_sel_sum,v_sel_top5pct_contribution_share,v_sel_mean_without_top_session,v_sel_winsor600_mean_boot_ci_low,v_sel_winsor600_mean_boot_ci_high,return_on_premium_mean,return_on_premium_median,stratum_key,stratum_value
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10,gate_first_eligible,10,-140.0,-169.0,-211.25,-300.0,0.2,-1400.0,-0.75,-242.5,-360.0,28.333333333333332,-0.11597944603419619,-0.2779624914518401,momentum15_side,mom15_pos
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10,gate_first_eligible,5,408.0,302.0,408.0,480.0,0.8,2040.0,0.5147058823529411,406.6666666666667,45.0,600.0,0.2694517052489327,0.30573248779069073,vwap_gap_bucket,vwap_gap_0_2
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10,gate_first_eligible,7,-212.85714285714286,-212.85714285714286,-212.85714285714286,-130.0,0.0,-1490.0,0.040268456375838924,-238.33333333333334,-328.375,-122.82738095238098,-0.13922608652676027,-0.09701492813494464,vwap_gap_bucket,vwap_gap_m2_0
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10,gate_first_eligible,11,-94.54545454545455,-170.0,-182.22222222222223,-370.0,0.2727272727272727,-1040.0,-1.3076923076923077,-225.55555555555554,-364.5984848484849,50.92482517482516,-0.0994602641504696,-0.33043478260869563,vwap_gap_bucket,vwap_gap_2_10
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10,gate_first_eligible,14,102.14285714285714,10.714285714285714,69.16666666666667,-90.0,0.42857142857142855,1430.0,0.951048951048951,5.384615384615385,-257.53977272727275,221.80987394957978,0.06412814504253081,-0.055150395428933185,premium_bucket,premium_gte_15
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10,gate_first_eligible,9,-213.33333333333334,-222.22222222222223,-213.33333333333334,-370.0,0.1111111111111111,-1920.0,-0.3541666666666667,-345.0,-407.14285714285717,-61.950000000000045,-0.17990900174369504,-0.35087720472359923,premium_bucket,premium_7_5_15
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10,slot_schedule_3win,20,-5.75,-83.25,-80.3125,-207.5,0.3,-115.0,-11.826086956521738,-61.388888888888886,-257.5138888888889,57.76435406698561,-0.07656583637737946,-0.23185249611606923,gate_age,gate_age_1
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10,slot_schedule_3win,1,-10.0,-10.0,-10.0,-10.0,0.0,-10.0,1.0,-10.0,-10.0,-10.0,-0.014492753422878743,-0.014492753422878743,gate_age,gate_age_2_3
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10,slot_schedule_3win,1,800.0,600.0,800.0,800.0,1.0,800.0,1.0,800.0,600.0,600.0,0.7339449798144763,0.7339449798144763,gate_age,gate_age_4_10
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10,slot_schedule_3win,9,171.11111111111111,38.888888888888886,171.11111111111111,-60.0,0.4444444444444444,1540.0,0.8831168831168831,22.5,-238.02777777777777,334.44444444444446,0.09149726066270539,-0.03726707986234393,time_bucket,open_0931_0959
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10,slot_schedule_3win,4,-162.5,-162.5,-162.5,-155.0,0.0,-650.0,0.015384615384615385,-213.33333333333334,-285.0,-80.0,-0.22289974779038257,-0.24212453852033092,time_bucket,midday_1130_1329
