trade_number,session,month,segment,stage,decision_time,exit_time,side,contract_id,score_margin,one_contract_premium,baseline_quantity,candidate_quantity,quantity_delta,baseline_pnl,candidate_pnl,incremental_pnl,candidate_cash_before,candidate_cash_after,candidate_drawdown_pct_before,candidate_daily_pnl_before,premium_exposure,skip_reason,is_scaled,is_skipped
97,2024-11-06,2024-11,q4_2024_external,external_stress,2024-11-06T18:32:00+00:00,2024-11-06T18:53:00+00:00,CALL,SPXW-20241106-05910.000-C,1.939346743583679,1340.0,1,1,0,100.0,100.0,0.0,37160.0,37260.0,0.04128,-150.0,1340.0,,False,False
98,2024-11-06,2024-11,q4_2024_external,external_stress,2024-11-06T18:54:00+00:00,2024-11-06T19:13:00+00:00,CALL,SPXW-20241106-05890.000-C,2.093544674873352,3100.0,1,1,0,-20.0,-20.0,0.0,37260.0,37240.0,0.0387,-50.0,3100.0,,False,False
99,2024-11-06,2024-11,q4_2024_external,external_stress,2024-11-06T19:19:00+00:00,2024-11-06T19:35:00+00:00,CALL,SPXW-20241106-05895.000-C,2.119751287460327,2640.0,1,1,0,190.0,190.0,0.0,37240.0,37430.0,0.039216,-70.0,2640.0,,False,False
100,2024-11-06,2024-11,q4_2024_external,external_stress,2024-11-06T19:36:00+00:00,2024-11-06T19:58:00+00:00,CALL,SPXW-20241106-05895.000-C,1.7625895271301268,2850.0,1,1,0,-100.0,-100.0,0.0,37430.0,37330.0,0.034314,120.0,2850.0,,False,False
101,2024-11-07,2024-11,q4_2024_external,external_stress,2024-11-07T15:01:00+00:00,2024-11-07T15:15:00+00:00,CALL,SPXW-20241107-05930.000-C,0.4818518290519713,3420.0000000000005,1,1,0,60.0,60.0,0.0,37330.0,37390.0,0.036894,0.0,3420.0000000000005,,False,False
102,2024-11-07,2024-11,q4_2024_external,external_stress,2024-11-07T15:36:00+00:00,2024-11-07T15:51:00+00:00,CALL,SPXW-20241107-05935.000-C,0.03467352485656727,3190.0,1,1,0,380.0,380.0,0.0,37390.0,37770.0,0.035346,60.0,3190.0,,False,False
103,2024-11-08,2024-11,q4_2024_external,external_stress,2024-11-08T15:01:00+00:00,2024-11-08T15:21:00+00:00,CALL,SPXW-20241108-05965.000-C,1.6485452184677123,2770.0,1,1,0,-120.0,-120.0,0.0,37770.0,37650.0,0.025542,0.0,2770.0,,False,False
104,2024-11-08,2024-11,q4_2024_external,external_stress,2024-11-08T15:27:00+00:00,2024-11-08T15:37:00+00:00,CALL,SPXW-20241108-05975.000-C,0.9463853368759154,1840.0,1,1,0,100.0,100.0,0.0,37650.0,37750.0,0.028638,-120.0,1840.0,,False,False
105,2024-11-11,2024-11,q4_2024_external,external_stress,2024-11-11T15:04:00+00:00,2024-11-11T15:18:00+00:00,PUT,SPXW-20241111-06010.000-P,2.160098982810974,1030.0,1,1,0,0.0,0.0,0.0,37750.0,37750.0,0.026058,0.0,1030.0,,False,False
106,2024-11-11,2024-11,q4_2024_external,external_stress,2024-11-11T15:55:00+00:00,2024-11-11T16:14:00+00:00,CALL,SPXW-20241111-06000.000-C,2.0353196392059325,1580.0,1,1,0,-160.0,-160.0,0.0,37750.0,37590.0,0.026058,0.0,1580.0,,False,False
107,2024-11-12,2024-11,q4_2024_external,external_stress,2024-11-12T15:02:00+00:00,2024-11-12T15:27:00+00:00,PUT,SPXW-20241112-06035.000-P,1.3510906229019164,3150.0,1,1,0,600.0,600.0,0.0,37590.0,38190.0,0.030186,0.0,3150.0,,False,False
108,2024-11-12,2024-11,q4_2024_external,external_stress,2024-11-12T15:44:00+00:00,2024-11-12T16:01:00+00:00,PUT,SPXW-20241112-06010.000-P,1.4271527061462401,1770.0,1,1,0,270.0,270.0,0.0,38190.0,38460.0,0.014706,600.0,1770.0,,False,False
109,2024-11-13,2024-11,q4_2024_external,external_stress,2024-11-13T15:00:00+00:00,2024-11-13T15:07:00+00:00,PUT,SPXW-20241113-05985.000-P,1.9783051738739013,910.0,1,1,0,970.0,970.0,0.0,38460.0,39430.0,0.024601,0.0,910.0,,False,False
110,2024-11-13,2024-11,q4_2024_external,external_stress,2024-11-13T15:32:00+00:00,2024-11-13T15:45:00+00:00,CALL,SPXW-20241113-05960.000-C,2.128166152000427,2460.0,1,2,1,270.0,540.0,270.0,39430.0,39970.0,0.01351,970.0,4920.0,,True,False
111,2024-11-13,2024-11,q4_2024_external,external_stress,2024-11-13T16:27:00+00:00,2024-11-13T16:35:00+00:00,CALL,SPXW-20241113-05970.000-C,1.301768196582794,2490.0,1,1,0,210.0,210.0,0.0,39970.0,40180.0,0.005226,1510.0,2490.0,,False,False
112,2024-11-14,2024-11,q4_2024_external,external_stress,2024-11-14T15:12:00+00:00,2024-11-14T15:33:00+00:00,PUT,SPXW-20241114-05985.000-P,0.7810214290618895,1620.0,1,1,0,-160.0,-160.0,0.0,40180.0,40020.0,0.0,0.0,1620.0,,False,False
113,2024-11-14,2024-11,q4_2024_external,external_stress,2024-11-14T15:56:00+00:00,2024-11-14T16:06:00+00:00,PUT,SPXW-20241114-05995.000-P,1.6308250555992125,1689.9999999999998,1,1,0,440.0,440.0,0.0,40020.0,40460.0,0.010875,-160.0,1689.9999999999998,,False,False
114,2024-11-14,2024-11,q4_2024_external,external_stress,2024-11-14T20:06:00+00:00,2024-11-14T20:16:00+00:00,PUT,SPXW-20241114-05955.000-P,2.9200623760223388,730.0,1,2,1,-50.0,-100.0,-50.0,40460.0,40360.0,0.0,280.0,1460.0,,True,False
115,2024-11-15,2024-11,q4_2024_external,external_stress,2024-11-15T15:00:00+00:00,2024-11-15T15:17:00+00:00,PUT,SPXW-20241115-05925.000-P,1.0450370440483092,2740.0,1,1,0,1240.0,1240.0,0.0,40360.0,41600.0,0.029808,0.0,2740.0,,False,False
116,2024-11-15,2024-11,q4_2024_external,external_stress,2024-11-15T15:26:00+00:00,2024-11-15T15:45:00+00:00,PUT,SPXW-20241115-05900.000-P,1.9963508973121642,2110.0,1,1,0,160.0,160.0,0.0,41600.0,41760.0,0.003831,1240.0,2110.0,,False,False
117,2024-11-15,2024-11,q4_2024_external,external_stress,2024-11-15T15:51:00+00:00,2024-11-15T16:11:00+00:00,PUT,SPXW-20241115-05895.000-P,2.1779232153892516,1530.0,1,2,1,320.0,640.0,320.0,41760.0,42400.0,0.015094,1400.0,3060.0,,True,False
118,2024-11-18,2024-11,q4_2024_external,external_stress,2024-11-18T15:01:00+00:00,2024-11-18T15:24:00+00:00,CALL,SPXW-20241118-05845.000-C,0.6216253170967101,2960.0,1,1,0,620.0,620.0,0.0,42400.0,43020.0,0.014412,0.0,2960.0,,False,False
119,2024-11-18,2024-11,q4_2024_external,external_stress,2024-11-18T15:26:00+00:00,2024-11-18T15:51:00+00:00,CALL,SPXW-20241118-05870.000-C,1.3791524896621703,1739.9999999999998,1,1,0,940.0,940.0,0.0,43020.0,43960.0,0.021383,620.0,1739.9999999999998,,False,False
120,2024-11-19,2024-11,q4_2024_external,external_stress,2024-11-19T15:01:00+00:00,2024-11-19T15:15:00+00:00,CALL,SPXW-20241119-05840.000-C,0.9984140524864196,2780.0,1,1,0,320.0,320.0,0.0,43960.0,44280.0,0.007227,0.0,2780.0,,False,False
121,2024-11-19,2024-11,q4_2024_external,external_stress,2024-11-19T15:15:00+00:00,2024-11-19T15:34:00+00:00,PUT,SPXW-20241119-05885.000-P,0.6915936002731322,2410.0,1,1,0,-1150.0,-1150.0,0.0,44280.0,43130.0,0.0,320.0,2410.0,,False,False
122,2024-11-19,2024-11,q4_2024_external,external_stress,2024-11-19T15:41:00+00:00,2024-11-19T16:06:00+00:00,CALL,SPXW-20241119-05855.000-C,2.168709708213806,3160.0,1,1,0,780.0,780.0,0.0,43130.0,43910.0,0.025971,-830.0,3160.0,,False,False
123,2024-11-19,2024-11,q4_2024_external,external_stress,2024-11-19T18:33:00+00:00,2024-11-19T18:58:00+00:00,CALL,SPXW-20241119-05890.000-C,1.396391523838043,1910.0,1,1,0,1460.0,1460.0,0.0,43910.0,45370.0,0.03218,-50.0,1910.0,,False,False
124,2024-11-19,2024-11,q4_2024_external,external_stress,2024-11-19T19:36:00+00:00,2024-11-19T19:43:00+00:00,CALL,SPXW-20241119-05880.000-C,2.371766758918762,2630.0,1,2,1,80.0,160.0,80.0,45370.0,45530.0,0.003514,1410.0,5260.0,,True,False
125,2024-11-20,2024-11,q4_2024_external,external_stress,2024-11-20T15:05:00+00:00,2024-11-20T15:11:00+00:00,PUT,SPXW-20241120-05890.000-P,1.1446513662338256,1430.0,1,1,0,1450.0,1450.0,0.0,45530.0,46980.0,0.030864,0.0,1430.0,,False,False
126,2024-11-20,2024-11,q4_2024_external,external_stress,2024-11-20T15:24:00+00:00,2024-11-20T15:40:00+00:00,CALL,SPXW-20241120-05845.000-C,1.3871175775527953,2870.0,1,1,0,1210.0,1210.0,0.0,46980.0,48190.0,0.025109,1450.0,2870.0,,False,False
127,2024-11-20,2024-11,q4_2024_external,external_stress,2024-11-20T15:49:00+00:00,2024-11-20T16:03:00+00:00,CALL,SPXW-20241120-05855.000-C,2.064858389854431,3200.0,1,1,0,380.0,380.0,0.0,48190.0,48570.0,0.007824,2660.0,3200.0,,False,False
128,2024-11-20,2024-11,q4_2024_external,external_stress,2024-11-20T16:06:00+00:00,2024-11-20T16:15:00+00:00,PUT,SPXW-20241120-05890.000-P,1.8730224499702453,1380.0,1,1,0,470.0,470.0,0.0,48570.0,49040.0,0.009584,3040.0,1380.0,,False,False
129,2024-11-20,2024-11,q4_2024_external,external_stress,2024-11-20T16:27:00+00:00,2024-11-20T16:38:00+00:00,PUT,SPXW-20241120-05895.000-P,1.4452941844463347,2400.0,1,1,0,370.0,370.0,0.0,49040.0,49410.0,0.007488,3510.0,2400.0,,False,False
130,2024-11-21,2024-11,q4_2024_external,external_stress,2024-11-21T15:01:00+00:00,2024-11-21T15:08:00+00:00,PUT,SPXW-20241121-05915.000-P,0.8416648635864257,2300.0,1,1,0,460.0,460.0,0.0,49410.0,49870.0,0.009224,0.0,2300.0,,False,False
131,2024-11-21,2024-11,q4_2024_external,external_stress,2024-11-21T15:12:00+00:00,2024-11-21T15:22:00+00:00,CALL,SPXW-20241121-05890.000-C,1.6305463144779204,2300.0,1,1,0,1280.0,1280.0,0.0,49870.0,51150.0,0.025024,460.0,2300.0,,False,False
132,2024-11-21,2024-11,q4_2024_external,external_stress,2024-11-21T15:26:00+00:00,2024-11-21T15:33:00+00:00,PUT,SPXW-20241121-05915.000-P,1.566697431564331,2240.0,1,1,0,880.0,880.0,0.0,51150.0,52030.0,0.016913,1740.0,2240.0,,False,False
133,2024-11-21,2024-11,q4_2024_external,external_stress,2024-11-21T15:33:00+00:00,2024-11-21T15:57:00+00:00,CALL,SPXW-20241121-05870.000-C,0.7463231811523436,2920.0,1,1,0,3090.0,3090.0,0.0,52030.0,55120.0,0.05606,2620.0,2920.0,,False,False
134,2024-11-22,2024-11,q4_2024_external,external_stress,2024-11-22T15:01:00+00:00,2024-11-22T15:26:00+00:00,CALL,SPXW-20241122-05950.000-C,0.7341897020339965,2380.0,1,1,0,-660.0,-660.0,0.0,55120.0,54460.0,0.0,0.0,2380.0,,False,False
135,2024-11-22,2024-11,q4_2024_external,external_stress,2024-11-22T15:26:00+00:00,2024-11-22T15:38:00+00:00,PUT,SPXW-20241122-05975.000-P,1.084324521780014,2150.0,1,1,0,210.0,210.0,0.0,54460.0,54670.0,0.011974,-660.0,2150.0,,False,False
136,2024-11-22,2024-11,q4_2024_external,external_stress,2024-11-22T15:38:00+00:00,2024-11-22T15:56:00+00:00,CALL,SPXW-20241122-05950.000-C,2.117715669631958,1440.0,1,1,0,500.0,500.0,0.0,54670.0,55170.0,0.009063,-450.0,1440.0,,False,False
137,2024-11-22,2024-11,q4_2024_external,external_stress,2024-11-22T15:59:00+00:00,2024-11-22T16:24:00+00:00,CALL,SPXW-20241122-05940.000-C,1.286586357116699,3070.0,1,1,0,-840.0,-840.0,0.0,55170.0,54330.0,0.0,50.0,3070.0,,False,False
138,2024-11-22,2024-11,q4_2024_external,external_stress,2024-11-22T18:30:00+00:00,2024-11-22T18:52:00+00:00,CALL,SPXW-20241122-05950.000-C,1.7069321403503417,2010.0,1,1,0,-510.0,-510.0,0.0,54330.0,53820.0,0.015226,-790.0,2010.0,,False,False
139,2024-11-25,2024-11,q4_2024_external,external_stress,2024-11-25T15:00:00+00:00,2024-11-25T15:16:00+00:00,PUT,SPXW-20241125-06010.000-P,1.4471207389831542,1230.0,1,1,0,680.0,680.0,0.0,53820.0,54500.0,0.02447,0.0,1230.0,,False,False
140,2024-11-25,2024-11,q4_2024_external,external_stress,2024-11-25T15:17:00+00:00,2024-11-25T15:38:00+00:00,PUT,SPXW-20241125-06000.000-P,2.487442685127258,970.0,1,2,1,150.0,300.0,150.0,54500.0,54800.0,0.012144,680.0,1940.0,,True,False
141,2024-11-25,2024-11,q4_2024_external,external_stress,2024-11-25T15:39:00+00:00,2024-11-25T16:03:00+00:00,PUT,SPXW-20241125-06010.000-P,2.425462080001831,1620.0,1,2,1,320.0,640.0,320.0,54800.0,55440.0,0.011544,980.0,3240.0,,True,False
142,2024-11-25,2024-11,q4_2024_external,external_stress,2024-11-25T16:21:00+00:00,2024-11-25T16:41:00+00:00,CALL,SPXW-20241125-05985.000-C,2.5291338691711425,1350.0,1,2,1,-560.0,-1120.0,-560.0,55440.0,54320.0,0.0,1620.0,2700.0,,True,False
143,2024-11-26,2024-11,q4_2024_external,external_stress,2024-11-26T15:02:00+00:00,2024-11-26T15:25:00+00:00,CALL,SPXW-20241126-05975.000-C,1.5874428281784057,2820.0,1,1,0,-420.0,-420.0,0.0,54320.0,53900.0,0.020202,0.0,2820.0,,False,False
144,2024-11-26,2024-11,q4_2024_external,external_stress,2024-11-26T15:34:00+00:00,2024-11-26T15:56:00+00:00,PUT,SPXW-20241126-06005.000-P,2.62956125831604,1200.0,1,1,0,-400.0,-400.0,0.0,53900.0,53500.0,0.027778,-420.0,1200.0,,False,False
145,2024-11-26,2024-11,q4_2024_external,external_stress,2024-11-26T16:01:00+00:00,2024-11-26T16:21:00+00:00,CALL,SPXW-20241126-05975.000-C,1.2285210618972777,3090.0,1,1,0,-70.0,-70.0,0.0,53500.0,53430.0,0.034993,-820.0,3090.0,,False,False
146,2024-11-27,2024-11,q4_2024_external,external_stress,2024-11-27T15:01:00+00:00,2024-11-27T15:19:00+00:00,PUT,SPXW-20241127-06025.000-P,1.1866620907783507,1550.0,1,1,0,150.0,150.0,0.0,53430.0,53580.0,0.036255,0.0,1550.0,,False,False
147,2024-11-27,2024-11,q4_2024_external,external_stress,2024-11-27T15:27:00+00:00,2024-11-27T15:46:00+00:00,PUT,SPXW-20241127-06040.000-P,0.4879190454483031,3329.9999999999995,1,1,0,170.0,170.0,0.0,53580.0,53750.0,0.03355,150.0,3329.9999999999995,,False,False
148,2024-11-27,2024-11,q4_2024_external,external_stress,2024-11-27T15:48:00+00:00,2024-11-27T15:57:00+00:00,PUT,SPXW-20241127-06005.000-P,2.2728920707702636,740.0,1,1,0,160.0,160.0,0.0,53750.0,53910.0,0.030483,320.0,740.0,,False,False
149,2024-11-27,2024-11,q4_2024_external,external_stress,2024-11-27T16:00:00+00:00,2024-11-27T16:21:00+00:00,PUT,SPXW-20241127-06035.000-P,0.8035308251380919,3490.0,1,1,0,160.0,160.0,0.0,53910.0,54070.0,0.027597,480.0,3490.0,,False,False
150,2024-11-29,2024-11,q4_2024_external,external_stress,2024-11-29T15:00:00+00:00,2024-11-29T15:25:00+00:00,CALL,SPXW-20241129-05985.000-C,1.9351843128204345,3390.0,1,1,0,710.0,710.0,0.0,54070.0,54780.0,0.024711,0.0,3390.0,,False,False
151,2024-12-02,2024-12,q4_2024_external,external_stress,2024-12-02T15:32:00+00:00,2024-12-02T15:45:00+00:00,CALL,SPXW-20241202-06010.000-C,0.717453194618225,3470.0000000000005,1,1,0,-40.0,-40.0,0.0,54780.0,54740.0,0.011905,0.0,3470.0000000000005,,False,False
152,2024-12-02,2024-12,q4_2024_external,external_stress,2024-12-02T15:55:00+00:00,2024-12-02T16:19:00+00:00,PUT,SPXW-20241202-06070.000-P,1.2639395723342894,2960.0,1,1,0,-240.0,-240.0,0.0,54740.0,54500.0,0.012626,-40.0,2960.0,,False,False
153,2024-12-03,2024-12,q4_2024_external,external_stress,2024-12-03T15:01:00+00:00,2024-12-03T15:26:00+00:00,CALL,SPXW-20241203-06025.000-C,1.1816227564811705,2270.0,1,1,0,-670.0,-670.0,0.0,54500.0,53830.0,0.016955,0.0,2270.0,,False,False
154,2024-12-03,2024-12,q4_2024_external,external_stress,2024-12-03T15:26:00+00:00,2024-12-03T15:44:00+00:00,PUT,SPXW-20241203-06045.000-P,2.397865963935852,1120.0,1,1,0,30.0,30.0,0.0,53830.0,53860.0,0.02904,-670.0,1120.0,,False,False
155,2024-12-04,2024-12,q4_2024_external,external_stress,2024-12-04T15:00:00+00:00,2024-12-04T15:06:00+00:00,PUT,SPXW-20241204-06070.000-P,1.6079226264953612,900.0,1,1,0,70.0,70.0,0.0,53860.0,53930.0,0.028499,0.0,900.0,,False,False
156,2024-12-04,2024-12,q4_2024_external,external_stress,2024-12-04T15:15:00+00:00,2024-12-04T15:40:00+00:00,PUT,SPXW-20241204-06095.000-P,1.4986712763309478,3080.0,1,1,0,-640.0,-640.0,0.0,53930.0,53290.0,0.027237,70.0,3080.0,,False,False
157,2024-12-04,2024-12,q4_2024_external,external_stress,2024-12-04T15:41:00+00:00,2024-12-04T16:03:00+00:00,CALL,SPXW-20241204-06040.000-C,0.44291282987594605,3240.0,1,1,0,110.0,110.0,0.0,53290.0,53400.0,0.038781,-570.0,3240.0,,False,False
158,2024-12-05,2024-12,q4_2024_external,external_stress,2024-12-05T15:01:00+00:00,2024-12-05T15:26:00+00:00,CALL,SPXW-20241205-06055.000-C,1.221239996910095,3479.9999999999995,1,1,0,-700.0,-700.0,0.0,53400.0,52700.0,0.036797,0.0,3479.9999999999995,,False,False
159,2024-12-05,2024-12,q4_2024_external,external_stress,2024-12-05T15:26:00+00:00,2024-12-05T15:44:00+00:00,PUT,SPXW-20241205-06105.000-P,1.0069147477149962,2380.0,1,1,0,120.0,120.0,0.0,52700.0,52820.0,0.049423,-700.0,2380.0,,False,False
160,2024-12-06,2024-12,q4_2024_external,external_stress,2024-12-06T15:06:00+00:00,2024-12-06T15:22:00+00:00,CALL,SPXW-20241206-06085.000-C,1.735091281890869,1400.0,1,1,0,180.0,180.0,0.0,52820.0,53000.0,0.047258,0.0,1400.0,,False,False
161,2024-12-06,2024-12,q4_2024_external,external_stress,2024-12-06T15:36:00+00:00,2024-12-06T15:57:00+00:00,CALL,SPXW-20241206-06065.000-C,2.260067177772522,3370.0000000000005,1,1,0,-110.0,-110.0,0.0,53000.0,52890.0,0.044012,180.0,3370.0000000000005,,False,False
162,2024-12-06,2024-12,q4_2024_external,external_stress,2024-12-06T16:13:00+00:00,2024-12-06T16:26:00+00:00,PUT,SPXW-20241206-06095.000-P,2.2547603378295897,930.0,1,1,0,120.0,120.0,0.0,52890.0,53010.0,0.045996,70.0,930.0,,False,False
163,2024-12-09,2024-12,q4_2024_external,external_stress,2024-12-09T15:01:00+00:00,2024-12-09T15:26:00+00:00,CALL,SPXW-20241209-06050.000-C,2.31367911195755,3379.9999999999995,1,1,0,-700.0,-700.0,0.0,53010.0,52310.0,0.043831,0.0,3379.9999999999995,,False,False
164,2024-12-09,2024-12,q4_2024_external,external_stress,2024-12-09T15:26:00+00:00,2024-12-09T15:42:00+00:00,PUT,SPXW-20241209-06110.000-P,2.027424765586853,3410.0,1,1,0,310.0,310.0,0.0,52310.0,52620.0,0.056457,-700.0,3410.0,,False,False
165,2024-12-09,2024-12,q4_2024_external,external_stress,2024-12-09T15:51:00+00:00,2024-12-09T16:13:00+00:00,PUT,SPXW-20241209-06080.000-P,1.7259602675437926,1739.9999999999998,1,1,0,460.0,460.0,0.0,52620.0,53080.0,0.050866,-390.0,1739.9999999999998,,False,False
166,2024-12-10,2024-12,q4_2024_external,external_stress,2024-12-10T15:01:00+00:00,2024-12-10T15:10:00+00:00,CALL,SPXW-20241210-06025.000-C,1.6277350316047667,3410.0,1,1,0,170.0,170.0,0.0,53080.0,53250.0,0.042569,0.0,3410.0,,False,False
167,2024-12-10,2024-12,q4_2024_external,external_stress,2024-12-10T15:27:00+00:00,2024-12-10T15:47:00+00:00,CALL,SPXW-20241210-06030.000-C,0.8766779432296752,3260.0,1,1,0,120.0,120.0,0.0,53250.0,53370.0,0.039502,170.0,3260.0,,False,False
168,2024-12-11,2024-12,q4_2024_external,external_stress,2024-12-11T15:05:00+00:00,2024-12-11T15:17:00+00:00,CALL,SPXW-20241211-06040.000-C,1.6656031737327575,3429.9999999999995,1,1,0,250.0,250.0,0.0,53370.0,53620.0,0.037338,0.0,3429.9999999999995,,False,False
169,2024-12-11,2024-12,q4_2024_external,external_stress,2024-12-11T15:37:00+00:00,2024-12-11T15:59:00+00:00,CALL,SPXW-20241211-06045.000-C,1.3779963979721068,3190.0,1,1,0,-140.0,-140.0,0.0,53620.0,53480.0,0.032828,250.0,3190.0,,False,False
170,2024-12-12,2024-12,q4_2024_external,external_stress,2024-12-12T15:09:00+00:00,2024-12-12T15:34:00+00:00,PUT,SPXW-20241212-06095.000-P,2.726818395614624,3040.0,1,1,0,-1080.0,-1080.0,0.0,53480.0,52400.0,0.035354,0.0,3040.0,,False,False
171,2024-12-12,2024-12,q4_2024_external,external_stress,2024-12-12T15:35:00+00:00,2024-12-12T15:55:00+00:00,CALL,SPXW-20241212-06050.000-C,1.4271188507080077,2580.0,1,1,0,-110.0,-110.0,0.0,52400.0,52290.0,0.054834,-1080.0,2580.0,,False,False
172,2024-12-13,2024-12,q4_2024_external,external_stress,2024-12-13T15:01:00+00:00,2024-12-13T15:18:00+00:00,PUT,SPXW-20241213-06100.000-P,1.2201005945205687,3279.9999999999995,1,1,0,360.0,360.0,0.0,52290.0,52650.0,0.056818,0.0,3279.9999999999995,,False,False
173,2024-12-13,2024-12,q4_2024_external,external_stress,2024-12-13T15:26:00+00:00,2024-12-13T15:49:00+00:00,PUT,SPXW-20241213-06090.000-P,1.6656710038185119,3170.0,1,1,0,860.0,860.0,0.0,52650.0,53510.0,0.050325,360.0,3170.0,,False,False
174,2024-12-16,2024-12,q4_2024_external,external_stress,2024-12-16T15:00:00+00:00,2024-12-16T15:11:00+00:00,CALL,SPXW-20241216-06040.000-C,1.364534390926361,3050.0,1,1,0,120.0,120.0,0.0,53510.0,53630.0,0.034812,0.0,3050.0,,False,False
175,2024-12-16,2024-12,q4_2024_external,external_stress,2024-12-16T15:26:00+00:00,2024-12-16T15:42:00+00:00,CALL,SPXW-20241216-06055.000-C,1.931983245372772,1460.0,1,1,0,550.0,550.0,0.0,53630.0,54180.0,0.032648,120.0,1460.0,,False,False
176,2024-12-16,2024-12,q4_2024_external,external_stress,2024-12-16T16:10:00+00:00,2024-12-16T16:25:00+00:00,CALL,SPXW-20241216-06045.000-C,1.386435104370117,3120.0,1,1,0,0.0,0.0,0.0,54180.0,54180.0,0.022727,670.0,3120.0,,False,False
177,2024-12-17,2024-12,q4_2024_external,external_stress,2024-12-17T15:00:00+00:00,2024-12-17T15:18:00+00:00,PUT,SPXW-20241217-06055.000-P,2.157750679016113,1010.0,1,2,1,420.0,840.0,420.0,54180.0,55020.0,0.022727,0.0,2020.0,,True,False
178,2024-12-17,2024-12,q4_2024_external,external_stress,2024-12-17T15:39:00+00:00,2024-12-17T15:56:00+00:00,CALL,SPXW-20241217-06010.000-C,1.0841260681152343,3240.0,1,1,0,160.0,160.0,0.0,55020.0,55180.0,0.007576,840.0,3240.0,,False,False
179,2024-12-17,2024-12,q4_2024_external,external_stress,2024-12-17T15:58:00+00:00,2024-12-17T16:18:00+00:00,CALL,SPXW-20241217-06025.000-C,1.3614847192764281,2140.0,1,1,0,590.0,590.0,0.0,55180.0,55770.0,0.010579,1000.0,2140.0,,False,False
180,2024-12-17,2024-12,q4_2024_external,external_stress,2024-12-17T18:42:00+00:00,2024-12-17T18:56:00+00:00,CALL,SPXW-20241217-06035.000-C,2.1580886969566344,1520.0,1,2,1,20.0,40.0,20.0,55770.0,55810.0,0.000717,1590.0,3040.0,,True,False
181,2024-12-18,2024-12,q4_2024_external,external_stress,2024-12-18T15:01:00+00:00,2024-12-18T15:15:00+00:00,CALL,SPXW-20241218-06025.000-C,0.5503985414505004,3320.0000000000005,1,1,0,310.0,310.0,0.0,55810.0,56120.0,0.005524,0.0,3320.0000000000005,,False,False
182,2024-12-18,2024-12,q4_2024_external,external_stress,2024-12-18T15:27:00+00:00,2024-12-18T15:40:00+00:00,CALL,SPXW-20241218-06030.000-C,0.6121924648284911,3370.0000000000005,1,1,0,590.0,590.0,0.0,56120.0,56710.0,0.010404,310.0,3370.0000000000005,,False,False
183,2024-12-18,2024-12,q4_2024_external,external_stress,2024-12-18T16:15:00+00:00,2024-12-18T16:40:00+00:00,PUT,SPXW-20241218-06090.000-P,1.061271382331848,3200.0,1,1,0,-350.0,-350.0,0.0,56710.0,56360.0,0.0,900.0,3200.0,,False,False
184,2024-12-19,2024-12,q4_2024_external,external_stress,2024-12-19T15:01:00+00:00,2024-12-19T15:09:00+00:00,PUT,SPXW-20241219-05930.000-P,0.508538080215454,2940.0,1,1,0,880.0,880.0,0.0,56360.0,57240.0,0.015374,0.0,2940.0,,False,False
185,2024-12-19,2024-12,q4_2024_external,external_stress,2024-12-19T15:13:00+00:00,2024-12-19T15:36:00+00:00,CALL,SPXW-20241219-05885.000-C,0.6334614882469176,3390.0,1,1,0,-1320.0,-1320.0,0.0,57240.0,55920.0,0.0,880.0,3390.0,,False,False
186,2024-12-19,2024-12,q4_2024_external,external_stress,2024-12-19T15:42:00+00:00,2024-12-19T15:58:00+00:00,CALL,SPXW-20241219-05870.000-C,0.6846626529693602,3130.0,1,1,0,640.0,640.0,0.0,55920.0,56560.0,0.023061,-440.0,3130.0,,False,False
187,2024-12-20,2024-12,q4_2024_external,external_stress,2024-12-20T15:13:00+00:00,2024-12-20T15:33:00+00:00,CALL,SPXW-20241220-05840.000-C,0.5434861907958983,3429.9999999999995,1,1,0,4140.0,4140.0,0.0,56560.0,60700.0,0.068204,0.0,3429.9999999999995,,False,False
