date,bar_of_day,global_bar,ablation_cell,target_delta,horizon,spot_mfe,spot_mae,spot_end_ret,opt_mfe,opt_mae,opt_end_ret,n_valid_spot_bars,n_valid_opt_bars,contract_idx,contract_strike,contract_delta,contract_mid_at_entry
2024-12-06,96,255426,P-open,0.4,5,-0.00010990650096953235,-0.0008777299789527449,-0.0008777299789527449,-0.10256412450927038,-0.41025643690411406,-0.41025643690411406,5,5,232,6100.0,0.39551058411598206,3.9000000953674316
2024-12-06,96,255426,P-open,0.4,10,-0.00010990650096953235,-0.0015716950065759656,-0.0007448328323722389,-0.10256412450927038,-0.6282051250701042,-0.423076937184531,10,10,232,6100.0,0.39551058411598206,3.9000000953674316
2024-12-06,96,255426,P-open,0.4,20,-0.00010990650096953235,-0.0015814680336301075,-0.0012648860424992097,-0.10256412450927038,-0.6333333557487547,-0.5897435936623697,20,20,232,6100.0,0.39551058411598206,3.9000000953674316
2024-12-06,96,255426,P-open,0.4,30,-0.00010990650096953235,-0.0015814680336301075,-0.0006053669299028833,-0.10256412450927038,-0.6333333557487547,-0.44358973763319803,30,30,232,6100.0,0.39551058411598206,3.9000000953674316
2024-12-06,96,255426,P-open,0.5,5,-0.00010990650096953235,-0.0008777299789527449,-0.0008777299789527449,-0.09374998370185518,-0.37500000931322564,-0.37500000931322564,5,5,230,6095.0,0.5362842082977295,6.400000095367432
2024-12-06,96,255426,P-open,0.5,10,-0.00010990650096953235,-0.0015716950065759656,-0.0007448328323722389,-0.09374998370185518,-0.5750000018626451,-0.37500000931322564,10,10,230,6095.0,0.5362842082977295,6.400000095367432
2024-12-06,96,255426,P-open,0.5,20,-0.00010990650096953235,-0.0015814680336301075,-0.0012648860424992097,-0.09374998370185518,-0.585937491268851,-0.5390624994179234,20,20,230,6095.0,0.5362842082977295,6.400000095367432
2024-12-06,96,255426,P-open,0.5,30,-0.00010990650096953235,-0.0015814680336301075,-0.0006053669299028833,-0.09374998370185518,-0.585937491268851,-0.37968750477302815,30,30,230,6095.0,0.5362842082977295,6.400000095367432
2024-12-06,96,255426,P-15m,0.4,5,-0.00010990650096953235,-0.0008777299789527449,-0.0008777299789527449,-0.10256412450927038,-0.41025643690411406,-0.41025643690411406,5,5,232,6100.0,0.39551058411598206,3.9000000953674316
2024-12-06,96,255426,P-15m,0.4,10,-0.00010990650096953235,-0.0015716950065759656,-0.0007448328323722389,-0.10256412450927038,-0.6282051250701042,-0.423076937184531,10,10,232,6100.0,0.39551058411598206,3.9000000953674316
2024-12-06,96,255426,P-15m,0.4,20,-0.00010990650096953235,-0.0015814680336301075,-0.0012648860424992097,-0.10256412450927038,-0.6333333557487547,-0.5897435936623697,20,20,232,6100.0,0.39551058411598206,3.9000000953674316
2024-12-06,96,255426,P-15m,0.4,30,-0.00010990650096953235,-0.0015814680336301075,-0.0006053669299028833,-0.10256412450927038,-0.6333333557487547,-0.44358973763319803,30,30,232,6100.0,0.39551058411598206,3.9000000953674316
2024-12-06,96,255426,P-15m,0.5,5,-0.00010990650096953235,-0.0008777299789527449,-0.0008777299789527449,-0.09374998370185518,-0.37500000931322564,-0.37500000931322564,5,5,230,6095.0,0.5362842082977295,6.400000095367432
2024-12-06,96,255426,P-15m,0.5,10,-0.00010990650096953235,-0.0015716950065759656,-0.0007448328323722389,-0.09374998370185518,-0.5750000018626451,-0.37500000931322564,10,10,230,6095.0,0.5362842082977295,6.400000095367432
2024-12-06,96,255426,P-15m,0.5,20,-0.00010990650096953235,-0.0015814680336301075,-0.0012648860424992097,-0.09374998370185518,-0.585937491268851,-0.5390624994179234,20,20,230,6095.0,0.5362842082977295,6.400000095367432
2024-12-06,96,255426,P-15m,0.5,30,-0.00010990650096953235,-0.0015814680336301075,-0.0006053669299028833,-0.09374998370185518,-0.585937491268851,-0.37968750477302815,30,30,230,6095.0,0.5362842082977295,6.400000095367432
2024-12-06,96,255426,P-cooldown,0.4,5,-0.00010990650096953235,-0.0008777299789527449,-0.0008777299789527449,-0.10256412450927038,-0.41025643690411406,-0.41025643690411406,5,5,232,6100.0,0.39551058411598206,3.9000000953674316
2024-12-06,96,255426,P-cooldown,0.4,10,-0.00010990650096953235,-0.0015716950065759656,-0.0007448328323722389,-0.10256412450927038,-0.6282051250701042,-0.423076937184531,10,10,232,6100.0,0.39551058411598206,3.9000000953674316
2024-12-06,96,255426,P-cooldown,0.4,20,-0.00010990650096953235,-0.0015814680336301075,-0.0012648860424992097,-0.10256412450927038,-0.6333333557487547,-0.5897435936623697,20,20,232,6100.0,0.39551058411598206,3.9000000953674316
2024-12-06,96,255426,P-cooldown,0.4,30,-0.00010990650096953235,-0.0015814680336301075,-0.0006053669299028833,-0.10256412450927038,-0.6333333557487547,-0.44358973763319803,30,30,232,6100.0,0.39551058411598206,3.9000000953674316
2024-12-06,96,255426,P-cooldown,0.5,5,-0.00010990650096953235,-0.0008777299789527449,-0.0008777299789527449,-0.09374998370185518,-0.37500000931322564,-0.37500000931322564,5,5,230,6095.0,0.5362842082977295,6.400000095367432
2024-12-06,96,255426,P-cooldown,0.5,10,-0.00010990650096953235,-0.0015716950065759656,-0.0007448328323722389,-0.09374998370185518,-0.5750000018626451,-0.37500000931322564,10,10,230,6095.0,0.5362842082977295,6.400000095367432
