date,fold,strategy_label,paired_trade_id,bar_entry,side,strike,contract_idx,delta_at_entry,spread_at_entry,context_spread_at_entry,entry_mid,trigger_vwap_dist_min_prior,trigger_vwap_dist_now,first15_acceptance_at_entry,bar_delta_at_entry,bar_exit,exit_mid,bars_held,exit_reason,gross_pct,spread_cost_pct,net_pct,net_pnl_dollars,vix_regime_at_entry,predicted_net_pct,score_rank_in_day,n_candidates_in_day
2025-01-14,0,strategy,-1,45,C,5865.0,155,0.5039198398590088,0.020723683759570122,0.06101695075631142,15.199999809265137,0.0,0.0007924041128717363,0.012820512987673283,0.9951691031455994,51,12.600000381469727,6,stop_vwap,-0.17105259608033577,0.008,-0.17905259608033577,-272.1599426269532,-0.33000001311302185,0.004639521321955612,1,172
2025-01-16,0,strategy,-1,93,C,5960.0,148,0.4941514730453491,0.022361110895872116,0.06304248422384262,10.800000190734863,0.0,0.0013258530525490642,0.16870415210723877,0.06172839552164078,98,13.279999732971191,5,target_first15,0.22962958318870008,0.006,0.22362958318870008,241.51995410919187,-0.33000001311302185,0.004266068209309112,1,162
2025-01-17,0,strategy,-1,49,C,5995.0,284,0.49351486563682556,0.03224121406674385,0.08806173503398895,10.529999732971191,0.0,0.0006622066139243543,0.37482836842536926,-0.5652173757553101,51,8.899999618530273,2,stop_vwap,-0.15479583625601764,0.008,-0.16279583625601765,-171.42401123046878,-0.33000001311302185,-0.0013039930527031665,1,176
2025-01-21,0,strategy,-1,92,P,6020.0,205,-0.46555590629577637,0.026538461446762085,0.1004566177725792,9.100000381469727,0.0,-0.00041175607475452125,-0.2383503019809723,-0.8623188138008118,95,7.400000095367432,3,stop_vwap,-0.18681321042183632,0.006,-0.19281321042183633,-175.46002883911132,-0.33000001311302185,0.010890054913620916,1,172
2025-01-22,0,strategy,-1,30,C,6090.0,167,0.4924737811088562,0.04268292710185051,0.12820513546466827,8.199999809265137,0.0,0.0013966304250061512,1.0,0.5,31,7.900000095367432,1,target_first15,-0.03658533181412236,0.008,-0.04458533181412236,-36.559971237182616,-0.33000001311302185,-0.005868537551269618,1,171
2025-01-23,0,strategy,-1,114,C,6095.0,164,0.5419700145721436,0.06086956337094307,0.1599999964237213,6.900000095367432,0.0,0.0019597040954977274,1.0,-0.5227272510528564,115,6.099999904632568,1,target_first15,-0.11594205502576338,0.006,-0.12194205502576339,-84.1400191307068,-1.0,-0.004964018076002186,1,165
2025-01-24,0,strategy,-1,31,C,6125.0,221,0.47101086378097534,0.0822959914803505,0.17228464782238007,7.230000019073486,0.0,2.8810061849071644e-05,0.18333333730697632,-0.7773279547691345,32,6.900000095367432,1,stop_vwap,-0.04564314285414672,0.008,-0.05364314285414672,-38.78399238586426,-1.0,-0.0028422341390503965,1,169
2025-01-27,0,strategy,-1,115,C,5985.0,200,0.522610604763031,0.019999999552965164,0.0391618013381958,14.300000190734863,0.0,-0.0016293791122734547,0.16296669840812683,-0.8907563090324402,116,14.199999809265137,1,stop_vwap,-0.00699303357593785,0.006,-0.01299303357593785,-18.580038261413577,-0.33000001311302185,0.013926743604100596,1,176
2025-01-28,0,strategy,-1,40,C,6025.0,145,0.47940921783447266,0.02800000086426735,0.07847151160240173,12.5,0.0,0.0008874922059476376,0.5507246255874634,0.6212121248245239,42,14.800000190734863,2,target_first15,0.18400001525878906,0.008,0.17600001525878906,220.00001907348633,-0.33000001311302185,0.003250890491420678,1,166
2025-01-29,0,strategy,-1,35,C,6060.0,169,0.4926733672618866,0.020723683759570122,0.06020066887140274,15.199999809265137,0.0,0.0006824349402450025,0.5800524950027466,0.4303278625011444,36,16.100000381469727,1,target_first15,0.059210564703822945,0.008,0.051210564703822944,77.84005737304686,-0.33000001311302185,0.0003523927990433296,1,72
2025-01-30,0,strategy,-1,58,C,6055.0,141,0.5039819478988647,0.03529411926865578,0.09836065769195557,11.899999618530273,0.0,-0.0013511666329577565,-0.6079545617103577,0.40597015619277954,59,9.100000381469727,1,stop_vwap,-0.23529406107715192,0.008,-0.24329406107715193,-289.5199234008789,-0.33000001311302185,-0.0010054992274867733,1,122
2025-01-31,0,strategy,-1,94,C,6120.0,258,0.46298617124557495,0.05133333429694176,0.11084337532520294,7.5,0.0,0.002042924053966999,1.0,-0.5150214433670044,95,7.900000095367432,1,target_first15,0.053333346048990884,0.006,0.047333346048990886,35.500009536743164,-0.33000001311302185,0.0005556367196632027,1,182
2025-02-03,0,strategy,-1,31,P,5935.0,155,-0.49303048849105835,0.06373569369316101,0.15458936989307404,19.219999313354492,0.0,-0.0019574325997382402,-1.0,-0.34573644399642944,32,20.399999618530273,1,target_first15,0.06139439892466022,0.008,0.05339439892466022,102.62403106689453,-0.33000001311302185,-0.008797144606086063,1,114
2025-02-04,0,strategy,-1,119,C,6040.0,154,0.509331464767456,0.04010416567325592,0.11891891807317734,9.600000381469727,0.0,0.0043707541190087795,1.0,0.9692307710647583,120,8.5,1,target_first15,-0.1145833685166292,0.006,-0.12058336851662921,-115.76003837585449,-0.33000001311302185,0.027954036563394923,1,174
2025-02-05,0,strategy,-1,117,C,6030.0,140,0.47595158219337463,0.023333333432674408,0.06666667014360428,9.0,0.0,0.0008388234418816864,0.3451824188232422,0.429824560880661,119,10.970000267028809,2,target_first15,0.2188889185587565,0.006,0.2128889185587565,191.60002670288085,-0.33000001311302185,0.01585087324171819,1,156
2025-02-06,0,strategy,-1,95,C,6070.0,152,0.4842410683631897,0.019999999552965164,0.04444444552063942,9.199999809265137,0.0,-0.000710353022441268,-1.0,0.0,96,9.430000305175781,1,stop_vwap,0.025000054421633316,0.006,0.019000054421633314,17.480049705505373,-0.33000001311302185,0.00854716884174818,1,152
2025-02-07,0,strategy,-1,68,C,6075.0,206,0.4772709310054779,0.04414414241909981,0.10958904027938843,11.100000381469727,0.0,-0.00122957827989012,-1.0,-0.8523809313774109,69,9.5,1,stop_vwap,-0.14414417355703496,0.006,-0.15014417355703497,-166.6600383758545,-0.33000001311302185,-0.003960938763712798,1,72
2025-02-10,0,strategy,-1,30,C,6055.0,152,0.5110321044921875,0.030497925356030464,0.09110628813505173,12.050000190734863,0.0,0.0002818205684889108,0.3346966505050659,0.2699114978313446,34,14.1899995803833,4,target_first15,0.1775933075332118,0.008,0.1695933075332118,204.35993881225585,-0.33000001311302185,-0.0014425675625583095,1,178
2025-02-11,0,strategy,-1,39,C,6050.0,139,0.5319899916648865,0.04407407343387604,0.13438735902309418,13.5,0.0,2.7420896003604867e-05,0.3799999952316284,0.8513931632041931,40,12.5,1,stop_vwap,-0.07407407407407407,0.008,-0.08207407407407408,-110.80000000000001,-0.33000001311302185,-0.0031469284315440876,1,180
