date,fold,strategy_label,paired_trade_id,bar_entry,side,strike,contract_idx,delta_at_entry,spread_at_entry,context_spread_at_entry,entry_mid,trigger_vwap_dist_min_prior,trigger_vwap_dist_now,first15_acceptance_at_entry,bar_delta_at_entry,bar_exit,exit_mid,bars_held,exit_reason,gross_pct,spread_cost_pct,net_pct,net_pnl_dollars,vix_regime_at_entry,predicted_net_pct,score_rank_in_day,n_candidates_in_day,coverage,argmax_pred,threshold_used
2026-02-13,4,control_A,11,108,P,6855.0,207,-0.48705992102622986,0.03035714291036129,0.06980717927217484,19.600000381469727,0.0,0.0027517692651599646,1.0,-0.8131487965583801,109,22.0,1,stop_vwap,0.12244895774590321,0.006,0.1164489577459032,228.2399616241455,-0.33000001311302185,0.0,-1,0,0.4,0.0,-0.002972168789875091
2026-02-17,4,control_A,12,62,C,6785.0,165,0.4954248070716858,0.03333333507180214,0.09090909361839294,21.0,0.0,-0.004083405714482069,-1.0,-0.8251748085021973,63,19.799999237060547,1,stop_vwap,-0.05714289347330729,0.006360000157356262,-0.06350289363066355,-133.35607662439347,0.33000001311302185,0.0,-1,0,0.4,0.0,-0.002972168789875091
2025-02-25,0,control_B,0,114,C,5930.0,116,0.51192307472229,0.0434640534222126,0.12624584138393402,15.300000190734863,0.0,-0.002834094688296318,-1.0,0.8059701323509216,115,14.399999618530273,1,stop_vwap,-0.05882356607744346,0.006360000157356262,-0.06518356623479972,-99.73085758252142,0.33000001311302185,0.0,-1,0,0.4,0.0,-0.0008131050771793668
2025-01-15,0,control_B,1,119,C,5930.0,173,0.5272782444953918,0.02599264681339264,0.07186054438352585,13.600000381469727,0.0,-0.0003530794638209045,0.9049012660980225,-0.7115384340286255,120,11.399999618530273,1,stop_vwap,-0.1617647574434629,0.006,-0.1677647574434629,-228.16007652282715,-0.33000001311302185,0.0,-1,0,0.4,0.0,-0.0008131050771793668
2025-01-03,0,control_B,2,90,C,5915.0,177,0.5046429634094238,0.022598424926400185,0.06254767626523972,12.699999809265137,0.0,0.0015748933656141162,0.7292284965515137,-0.40287768840789795,93,15.600000381469727,3,target_first15,0.22834650517781332,0.006,0.22234650517781332,282.3800573348999,-0.33000001311302185,0.0,-1,0,0.4,0.0,-0.0008131050771793668
2025-03-13,0,control_B,4,86,C,5570.0,145,0.506328821182251,0.03500000014901161,0.095238097012043,21.0,0.0,-0.0014060429530218244,-1.0,-0.9876543283462524,87,20.299999237060547,1,stop_vwap,-0.03333336966378348,0.006360000157356262,-0.039693369821139746,-83.35607662439347,0.33000001311302185,0.0,-1,0,0.4,0.0,-0.0008131050771793668
2025-01-14,0,control_B,5,64,C,5850.0,149,0.5056345462799072,0.04374999925494194,0.11987381428480148,15.199999809265137,0.0,-0.0016937258187681437,-1.0,-0.9194029569625854,65,15.800000190734863,1,stop_vwap,0.039473709802548634,0.006,0.033473709802548636,50.88003826141359,-0.33000001311302185,0.0,-1,0,0.4,0.0,-0.0008131050771793668
2025-02-27,0,control_B,6,75,C,5965.0,154,0.47856757044792175,0.040060240775346756,0.1096605733036995,16.600000381469727,0.0,0.00023863960814196616,-1.0,-0.5816993713378906,82,13.5,7,stop_vwap,-0.1867470066404456,0.006,-0.1927470066404456,-319.96003837585454,-0.33000001311302185,0.0,-1,0,0.4,0.0,-0.0008131050771793668
2025-01-21,0,control_B,7,109,C,6030.0,208,0.48398393392562866,0.026358025148510933,0.07726409286260605,8.100000381469727,0.0,0.000711588654667139,0.5125870108604431,0.8831169009208679,120,8.399999618530273,11,time_stop,0.03703694110272532,0.006,0.03103694110272532,25.139923477172854,-0.33000001311302185,0.0,-1,0,0.4,0.0,-0.0008131050771793668
2025-03-03,0,control_B,8,64,C,5955.0,176,0.48810771107673645,0.05409090965986252,0.1642512083053589,16.5,0.0,-2.0767673049704172e-05,-1.0,0.44324323534965515,65,15.260000228881836,1,stop_vwap,-0.07515150127988873,0.006360000157356262,-0.08151150143724499,-134.49397737145424,0.33000001311302185,0.0,-1,0,0.4,0.0,-0.0008131050771793668
